UTC,12977,12978,12997,12998,12999,13074,13104,13105,13141,13142,13159,13160,13182,13183,13184,13185,13198,13199,13200,13201,13202,13203,13204,13205,13206
2016-01-01 00:00:00,19.27298351,70.5088026,40.45161034,12.34337146,84.75781738,53.66118331,3.6380463260000004,89.86840626,23.12758021,138.6788611,28.28147918,28.28147918,77.04862397,239.2015459,239.2015459,239.2015459,1.9489533890000001,3.118325422,1.9489533890000001,3.118325422,7.795813555,4.764108284,3.118325422,3.118325422,3.6380463260000004
2016-01-01 01:00:00,19.27195,70.50502156,40.44944112,12.34270955,84.75327224,53.65830572,3.637851235,89.86358707,23.12634,138.6714245,28.27996258,28.27996258,77.04449224,239.18871869999998,239.18871869999998,239.18871869999998,1.948848876,3.118158202,1.948848876,3.118158202,7.795395505,4.763852808,3.118158202,3.118158202,3.637851235
2016-01-01 02:00:00,19.27091648,70.50124053,40.4472719,12.34204763,84.74872709,53.65542814,3.637656145,89.85876787,23.12509978,138.6639878,28.27844598,28.27844598,77.04036049999999,239.1758915,239.1758915,239.1758915,1.948744363,3.117990981,1.948744363,3.117990981,7.794977454,4.763597333,3.117990981,3.117990981,3.637656145
2016-01-01 03:00:00,19.26988297,70.49745949,40.44510268,12.34138572,84.74418195,53.65255056,3.637461055,89.85394867,23.12385956,138.6565512,28.27692939,28.27692939,77.03622876,239.1630643,239.1630643,239.1630643,1.948639851,3.1178237610000004,1.948639851,3.1178237610000004,7.794559402999999,4.7633418569999995,3.1178237610000004,3.1178237610000004,3.637461055
2016-01-01 04:00:00,19.26884945,70.49367845,40.44293346,12.34072381,84.73963681,53.64967297,3.6372659639999996,89.84912947,23.12261934,138.6491145,28.27541279,28.27541279,77.03209703,239.15023709999997,239.15023709999997,239.15023709999997,1.9485353380000001,3.117656541,1.9485353380000001,3.117656541,7.7941413520000005,4.763086382,3.117656541,3.117656541,3.6372659639999996
2016-01-01 05:00:00,19.26781594,70.48989741,40.44076424,12.34006189,84.73509167,53.64679539,3.637070874,89.84431027,23.12137913,138.64167780000002,28.2738962,28.2738962,77.02796529,239.1374099,239.1374099,239.1374099,1.948430825,3.11748932,1.948430825,3.11748932,7.793723301,4.7628309060000005,3.11748932,3.11748932,3.637070874
2016-01-01 06:00:00,19.26678242,70.48611637,40.43859502,12.33939998,84.73054652,53.6439178,3.6368757830000003,89.83949108,23.12013891,138.6342412,28.272379600000004,28.272379600000004,77.02383355,239.1245828,239.1245828,239.1245828,1.9483263119999998,3.1173221,1.9483263119999998,3.1173221,7.79330525,4.762575431,3.1173221,3.1173221,3.6368757830000003
2016-01-01 07:00:00,19.26574891,70.48233533,40.436425799999995,12.33873807,84.72600138,53.64104022,3.636680693,89.83467188,23.11889869,138.6268045,28.27086301,28.27086301,77.01970182,239.11175559999998,239.11175559999998,239.11175559999998,1.9482218,3.11715488,1.9482218,3.11715488,7.792887199,4.762319955,3.11715488,3.11715488,3.636680693
2016-01-01 08:00:00,19.26471539,70.4785543,40.43425658,12.33807615,84.72145624,53.63816264,3.636485602,89.82985268,23.11765847,138.61936780000002,28.26934641,28.26934641,77.01557008,239.0989284,239.0989284,239.0989284,1.9481172869999999,3.116987659,1.9481172869999999,3.116987659,7.7924691479999995,4.762064479,3.116987659,3.116987659,3.636485602
