UTC,12878,12896,12897,12984,13161,13162,13163,13164,13165,13166,13237,13238,13239,13240,13308,13309,13310,13311,13312,13313,13384,13405
2016-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 14:00:00,0.04798497959136963,0.011140102758407594,1.7081491381835936,2.838511904296875,0.055219145584106434,1.183267438964844,0.216932360534668,0.4180878198242187,0.5482472644042968,1.605299470214844,3.7184717724609375,0.9583690173339844,0.9583690173339844,0.4216823718261719,0.7153746203613283,2.6993468896484383,2.6993468896484383,2.6993468896484383,2.6993468896484383,5.3986937792968765,1.7101647973632814,4.313228662109376
2016-01-01 15:00:00,0.4284965649414063,0.06880170532226562,10.54959462890625,3.7551395361328126,0.08989459609985352,1.9263127563476563,0.3531573431396484,0.680630526123047,0.8925249267578126,2.6133644384765633,4.605719501953125,1.1870411303710935,1.1870411303710935,0.5222980786132813,1.434207041015625,5.41174126953125,5.41174126953125,5.41174126953125,5.41174126953125,10.8234825390625,2.229337080078125,7.223793623046875
2016-01-01 16:00:00,0.9339448229980468,0.47892182067871103,73.43467609375,9.30847875,0.4575938189697266,9.80558205078125,1.7976899926757812,3.464638813476563,4.543253037109375,13.30290552734375,8.124102724609376,2.093840947265625,2.093840947265625,0.921289989013672,0.09595125976562502,0.3620560931396485,0.3620560931396485,0.3620560931396485,0.3620560931396485,0.7241121862792971,8.85730697265625,11.39094892578125
2016-01-01 17:00:00,1.7390943481445311,0.4190784191894532,64.258691171875,7.99429484375,0.7151456164550781,15.32454873046875,2.8095006494140633,5.414674033203125,7.100374179687501,20.7903043359375,4.174786850585938,1.0759760144042971,1.0759760144042971,0.4734294360351562,1.9266896191406253,7.270042099609375,7.270042099609375,7.270042099609375,7.270042099609375,14.54008419921875,8.100179931640625,49.25949640625
2016-01-01 18:00:00,1.0907537646484375,0.4957957702636718,76.02201609375003,4.69443982421875,0.1665649737548828,3.5692493603515625,0.6543623803710937,1.2611347387695313,1.6537521948242189,4.8422816894531255,2.089770446777344,0.538600629272461,0.538600629272461,0.23698427703857425,1.0069510668945312,3.799561953125,3.799561953125,3.799561953125,3.799561953125,7.59912390625,10.58749822265625,42.065358203125
2016-01-01 19:00:00,0.6432742822265625,0.4748988848876953,72.81783171875,7.040118701171876,0.1484778546142578,3.1816682568359376,0.5833058435058593,1.124189462890625,1.47417296875,4.3164632519531265,2.8627605419921878,0.7378248986816407,0.7378248986816407,0.3246429577636719,0.6595142236328125,2.488567060546875,2.488567060546875,2.488567060546875,2.488567060546875,4.97713412109375,11.3905978125,64.087390625
